year,title,artist,number
2003,만취 In Melody ,은지원,2101649
2003,태양을 피하는 방법 (Gtr.Remix) ,비,490059
2003,인연 ,노을,420037
2003,앤 ,박정현,473152
2003,거부 ,빅마마,420520
2003,피아노(彼願嫪) ,조성모,444956
2003,니가 참 좋아 ,쥬얼리,609381
2003,첫사랑 ,이소라,317801
2003,낙원 (Feat. 이재훈) ,싸이 (PSY),430981
2003,차마... ,성시경,490173
2004,친구여 (Feat. 인순이) ,조pd (ZoPD),518619
2004,긴 하루 ,이승철,530958
2004,사랑은...향기를 남기고 ,테이,2025249
2004,그곳에 서서 ,박효신,521704
2004,Sweety ,클래지콰이,525066
2004,야상곡(夜想曲) ,김윤아,515804
2004,휠릴리 ,이수영,537599
2004,열정 ,SE7EN,531006
2004,광화문 연가 ,이수영,507481
2004,불치병 (Feat. Masta Wu) ,휘성 (Realslow),602014
2004,My Name ,보아 (BoA),528529
2004,그녀가 웃잖아.... ,김형중,526407
2004,고래의 꿈 (Falling In Love Again) (Feat. 김영근) ,바비 킴,534951
2004,시간을 찾아서 (Feat. 이적) ,김진표,606079
2004,이제서야 ,김동률,516204
2004,사랑의 時(시) ,엠씨더맥스 (M.C the MAX),499230
2004,오래오래 ,바이브,496567
2004,It's Raining ,비,600942
2004,Liquor Shots (술병에 숟가락) ,드렁큰 타이거,535139
2004,The Way U Are ,동방신기 (TVXQ!),529850
2004,가슴에 지는 태양 ,김범수,523766
2004,고마웠다고... ,팀,527016
2004,발작 (發作) ,원티드,527575
2004,내가 당신을 사랑하는 이유 ,왁스,518092
2004,평화의 날 ,에픽하이 (EPIK HIGH),533412
2004,...사랑했잖아... ,린,519620
2004,사랑하길 정말 잘했어요 ,SG 워너비,1944402
2004,너를 원해 ,현승민-H,490202
2004,Hug ,동방신기 (TVXQ!),507874
2004,기억상실 ,거미,537750
2004,천사 ,서영은,505518
2004,여기보다 어딘가에 ,하림,1589039
2004,너의 곁으로 ,조성모,530043
2004,인연 ,이승철,523088
2004,그대는 눈물겹다 ,엠씨더맥스 (M.C the MAX),499229
2004,연인 ,김연우,505373
2004,Ring My Bell (Feat. 나얼 Of Brown Eyed Soul) ,다이나믹 듀오,602285
2004,그런가봐요 ,V.One,2101367
2004,Monologue ,버즈,489055
2004,그런 날이 오겠죠 ,신승훈,510421
2004,예감 좋은 날 ,럼블피쉬,531607
2004,내 여자라니까 ,이승기,530122
2004,내가 눈을 감는 이유 ,태빈,528185
2004,한 남자 ,김종국,529685
2004,로보트 ,서태지,509604
2004,Sky ,러브홀릭,536358
2004,정상을 향한 독주 2 (Feat. 김범수) ,주석,494792
2004,제주도의 푸른 밤 ,성시경,525682
2004,그게 정말이니? ,장나라,497095
2004,꿈에 ,이수영,507484
2005,죄와벌 ,SG 워너비,711627
2005,겁쟁이 ,버즈,732512
2005,사랑했나봐 ,윤도현,837567
2005,살다가 ,SG 워너비,711626
2005,광(狂) ,SG 워너비,711628
2005,세글자 (드라마 '루루공주' 김정은 메인 테마) ,엠투엠 (M To M),905857
2005,제자리 걸음 ,김종국,866705
2005,가시 ,버즈,732519
2005,I Love U Oh Thank U (Feat. 김태우 Of God) ,MC몽,845586
2005,둘이서 (CF - 빙그레 '바나나맛 우유') ,채연,631232
2005,너에게 전하는 아홉가지 바램 ,KCM,864916
2005,Smile Again ,KCM,864906
2005,사랑은...하나다 ,테이,698972
2005,체념 後(후) ,빅마마,847132
2005,귀로 ,나얼,665226
2005,내 눈물이 하는 말 ,견우 (Kyunwoo),898497
2005,Fly (Feat. Amin. J of Soulciety) ,에픽하이 (EPIK HIGH),933372
2005,사랑인걸 ,모세,732373
2005,사랑스러워 ,김종국,866710
2005,나에게로 떠나는 여행 ,버즈,732516
2005,"별, 바람, 햇살 그리고 사랑 ",김종국,866714
2005,꽃피는 봄이오면 ,BMK,672010
2005,안부 (Duet With 나윤권) ,별,742311
2005,아니 ,거미,905582
2005,일년이면 ,휘성 (Realslow),928697
2005,Y (Please Tell Me Why) ,프리스타일,531840
2005,가슴 아파도 ,환희,848156
2005,천하무적 (Feat. 박장근 Of Supersta) ,MC몽,845580
2005,Super Star ,쥬얼리,733379
2005,한숨만 ,이정(J.Lee),884783
2005,으라차차 ,럼블피쉬,891878
2005,보통날 ,god,623250
2005,내가 웃는게 아니야 (Feat. ALI) ,리쌍,971439
2005,눈물이 나요 ,조성모,708213
2005,환희 ,싸이 (PSY),891991
2005,내 마음의 보석상자 ,SG 워너비,926191
2005,그녀의 남자에게 ,김종국,866706
2005,벌 ,버즈,732513
2005,같은 생각 ,신혜성,842022
2005,Girls On Top ,보아 (BoA),864433
2005,지지 않는 태양 (Feat. 한 에스더) ,장우혁,903404
2005,응급실 ,izi,686651
2005,여자 ,빅마마,847126
2005,Happiness ,가비엔제이,985472
2005,잘 지내나요 ,성시경,827216
2005,거짓말 ,버즈,732515
2005,봄날 ,아이,667278
2005,"떠나가요, 떠나지마요 ",더 크로스,851277
2005,사랑은 가슴이 시킨다 ,버즈,1008495
2005,헤어지자고 (MBC 슬픈연가 삽입곡) ,윤건,622912
2006,내사람 : Partner For Life ,SG 워너비,1139741
2006,사랑 안해 ,백지영,1135163
2006,여인의 향기 ,씨야,1114170
2006,남자를 몰라 ,버즈,1177475
2006,LOVE ALL ,gavy nj project group [H7美人(미인)],1213524
2006,Hold the line ,조pd (ZoPD),1204915
2006,까만안경 (Feat. Day Light) ,이루,1459449
2006,그 남자 그 여자 (Feat. 장혜진) ,바이브,1114175
2006,하기 힘든 말 ,이승기,1099594
2006,거리에서 ,성시경,1467722
2006,그녀를 사랑해줘요 ,하동균,1264830
2006,사랑했어요 (Feat. 데니안) ,SG 워너비,1139742
2006,사랑하기 때문에 (Feat. SG워너비) ,씨야,1119896
2006,사랑아 가지마 ,임정희,1130736
2006,마주치지 말자 ,장혜진,1099478
2006,아이스크림 ,MC몽,1454808
2006,편지 ,김종국,1144020
2006,My Love (And) ,버즈,1177471
2006,전부 너였다 ,노을,1108584
2006,비행기 ,거북이,1325050
2006,운다 ,손호영(SHY),1417550
2006,Timeless (Feat. 시아준수) ,장리인 (Zhang Li Yin),1374075
2006,소리쳐 ,이승철,1456717
2006,My Darling (End) ,버즈,1177470
2006,불꽃 (Feat. 개리) ,장혜진,1264220
2006,미친 사랑의 노래 ,씨야,1314788
2006,눈물샘 ,별,1193994
2006,바람만바람만 ,김종국,1497527
2006,죽을만큼.. ,오종혁,1379738
2006,사랑을 찾아서 ,엠씨더맥스 (M.C the MAX),1356054
2006,제발 ,이승기,1416892
2006,My Style ,업타운,1199786
2006,누나의 꿈 ,현영,1121540
2006,다가와서 ,브라운아이드걸스,1115206
2006,연예인 ,싸이 (PSY),1322134
2006,폭풍 ,SG 워너비,1141600
2006,I Go ,럼블피쉬,1216149
2006,은인 ,버즈,1177472
2006,웃는거야 ,서영은,1122105
2006,Happiness ,가비엔제이,985472
2006,The Day ,제아,1415517
2006,U ,SUPER JUNIOR (슈퍼주니어),1210836
2006,눈사람 ,가비엔제이,1075411
2006,태양의 눈물 (Tear Of The Sun) ,KCM,1099824
2006,Untouchable ,Big4,1029603
2006,사랑 먼지 ,버블 시스터즈,1097091
2006,그녀가 울고있네요 ,가비엔제이,1484802
2006,느림보 ,SG 워너비,1145943
2006,그대 돌아오면.. ,거미,1177606
2006,면도 ,V.One,1086029
2007,미인 (美人) ,이기찬,1563237
2007,이럴거면 ,아이비,1569650
2007,유혹의 소나타 ,아이비,1569649
2007,미워요 ,씨야,1558954
2007,잔소리 ,더 넛츠 (The NuTs),1521180
2007,Love Love Love (Feat. Yoong Jin Of Casker) ,에픽하이 (EPIK HIGH),1556553
2007,안녕 ,KCM,1538203
2007,흰눈 ,이루,1459456
2007,추억은 사랑을 닮아 ,박효신,1560045
2007,사랑...후에 ,신혜성,1522421
2007,같은 베개... ,테이,1568562
2007,수취인 불명 ,프리스타일,1575129
2007,비밀번호 486 ,윤하 (YOUNHA),1592995
2007,Fan ,에픽하이 (EPIK HIGH),1556547
2007,거짓말 ,BIGBANG (빅뱅),1698598
2007,왼쪽가슴 ,케이윌,1579229
2007,남자야 ,먼데이 키즈 (Monday Kiz),1563629
2007,한여름날의 꿈 (Duet With 옥주현) ,SG 워너비,1615772
2007,남자도... 어쩔 수 없다. ,EVAN 에반 (유호석),1592906
2007,나 이젠 (Duet 진성 Of 먼데이키즈) ,최현준 (V.O.S),1646085
2007,가슴아 그만해 ,엠씨더맥스 (M.C the MAX),1622092
2007,사랑앓이 ,FTISLAND (FT아일랜드),1649188
2007,사랑..그게 뭔데 ,양파,1634717
2007,사랑의 인사 ,씨야,1645081
2007,Irony (아이러니) ,원더걸스,1566277
2007,Tell me (Sampling From 'Two Of Hearts') ,원더걸스,1724693
2007,톡!톡!톡! (Toc Toc Toc)(CF - 투싼 '이효리'편) ,이효리,1581597
2007,비행소녀 ,마골피,1580618
2007,So Fresh (Feat. 김태우) (위대한 캣츠비 OST 삽입곡) ,MC몽,1657769
2007,내 사람입니다 ,더 넛츠 (The NuTs),1521181
2007,눈물로 (Duet 이정) ,제이,1648996
2007,Ballerino ,리쌍,1637914
2007,가시리 ,SG 워너비,1558953
2007,아리랑 ,SG 워너비,1615770
2007,볼때기 사랑 ,엠씨더맥스 (M.C the MAX),1540132
2007,이별살이 ,린,1583267
2007,Evergreen (Feat. 이지혜) ,PK 헤만,1539174
2007,사랑이 그래요 ,오종혁,1644930
2007,봄이여 오라 (Feat. 유리) ,MC 스나이퍼,1583453
2007,Dirty Cash ,BIGBANG (빅뱅),1533404
2007,물끄러미 ,지아,1666161
2007,Maria ,김아중,1525533
2007,착한거짓말 ,이승기,1698347
2007,새 살 ,먼데이 키즈 (Monday Kiz),1552384
2007,하늘위로 (Remix) ,렉시,1621412
2007,기다릴게... ,타이푼,1550828
2007,My Love ,채연,1604265
2007,사랑은 맛있다♡ ,휘성 (Realslow),1727368
2007,배반 ,빅마마,1742135
2007,N/A,문근영,1535477
2008,So Hot ,원더걸스,1874397
2008,하루 하루 ,BIGBANG (빅뱅),1913501
2008,Love ,브라운아이드걸스,1788174
2008,Nobody ,원더걸스,1929329
2008,"서커스 (Feat. 임유경 - 달래 음악단 , ＄howgun) ",MC몽,1851229
2008,마지막 인사 ,BIGBANG (빅뱅),1765767
2008,사랑과 전쟁 (Narr. 하하) ,다비치,1897011
2008,U-Go-Girl (With 낯선) ,이효리,1903050
2008,천국 ,BIGBANG (빅뱅),1913502
2008,가지마 가지마 ,브라운 아이즈,1890405
2008,발자국 ,먼데이 키즈 (Monday Kiz),1841036
2008,One More Time ,쥬얼리,1807098
2008,아이처럼 ,김동률,1797709
2008,이노래 ,2am,1901874
2008,One (Feat. 지선) ,에픽하이 (EPIK HIGH),1850242
2008,만약에 ,태연 (TAEYEON),1798588
2008,라라라 ,SG 워너비,1854856
2008,어쩌다 ,브라운아이드걸스,1927248
2008,보고싶은 날엔.. ,박지헌,1778667
2008,Hey Mr. Big ,이효리,1903057
2008,나만 바라봐 ,태양,1874996
2008,미워도 사랑하니까 ,다비치,1798749
2008,사랑해 미안해 ,지아,1902384
2008,가슴으로 외쳐 (Rap Feat. Rhymer) ,먼데이 키즈 (Monday Kiz),1841034
2008,미안해요 (Feat. T.O.P) ,거미,1826467
2008,Blue Moon ,씨야,1879332
2008,우산 (Feat. 윤하) ,에픽하이 (EPIK HIGH),1850253
2008,누난 너무 예뻐 (Replay) ,SHINee (샤이니),1875215
2008,Kissing You ,소녀시대 (GIRLS' GENERATION),1756969
2008,남자 때문에 ,JOO,1789551
2008,미쳤어 (Feat. 에릭) ,손담비,1928044
2008,너 때문에 ,브라운 아이즈,1890408
2008,주문-MIROTIC (Clean Ver.) ,동방신기 (TVXQ!),1928828
2008,사랑해 (Feat. 윤은혜) ,마이티 마우스,1816224
2008,How Gee (하우지) ,BIGBANG (빅뱅),1786851
2008,Beautiful Life ,V.O.S,1867568
2008,슬픈 다짐 ,다비치,1798752
2008,거짓말 ,BIGBANG (빅뱅),1698598
2008,못된 여자 (Feat. 서인영) ,원투,1857969
2008,기억을 걷는 시간 ,넬 (NELL),1833966
2008,사랑이 그렇게 쉬워 (Feat. 태인) ,나몰라패밀리 (Namolla Family),1914864
2008,신데렐라 ,서인영,1906673
2008,추억속의 그대 ,이승기,1836107
2008,Too Much (With 서인영) (우리결혼했어요 화제곡) ,크라운제이 (CROWN J),1871159
2008,들리나요... ,태연 (TAEYEON),1928055
2008,에너지 (Feat. 선예) ,마이티 마우스,1888678
2008,Love Story ,비,1935599
2008,그깟 사랑 ,이진성 (먼데이 키즈),1789828
2008,1분 1초 (Feat. 타루) ,에픽하이 (EPIK HIGH),1932604
2008,어제보다 오늘 더 ,김종국,1941619
2009,Gee ,소녀시대 (GIRLS' GENERATION),2012282
2009,I Don't Care ,2NE1,2212365
2009,Abracadabra ,브라운아이드걸스,2229259
2009,Heartbreaker ,G-DRAGON,2258761
2009,Again＆Again ,2PM,2135469
2009,심장이 없어 ,에이트,2101157
2009,사랑비 ,김태우,2276194
2009,Fire ,2NE1,2160048
2009,"쏘리 쏘리 (Sorry, Sorry) ",SUPER JUNIOR (슈퍼주니어),2100540
2009,Lollipop ,BIGBANG (빅뱅),2117748
2009,외톨이 ,아웃사이더,2185577
2009,8282 ,다비치,2093360
2009,눈물이 뚝뚝 ,케이윌,2119816
2009,사고쳤어요 ,다비치,2093361
2009,TTL (Time To Love) ,티아라,2289852
2009,소원을 말해봐 (Genie) ,소녀시대 (GIRLS' GENERATION),2203097
2009,사랑한 후에 ,박효신,2289924
