year,title,artist,number,genre
2017,There's Nothing Holdin' Me Back ,Shawn Mendes,30380953,POP
2017,Maps ,Maroon 5,5704745,"POP, 록/메탈"
2017,Shape of You ,J.Fla,31062391,POP
2017,7 Years ,Lukas Graham,8124376,POP
2017,"I'm the One (Feat. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne) ",DJ Khaled,30395919,랩/힙합
2017,Bang Bang ,Jessie J,4774191,POP
2017,"i hate u, i love u (Feat. olivia o'brien) (Album Ver.) ",gnash,8117935,POP
2017,Despacito (Remix) (Feat. Justin Bieber) ,Luis Fonsi,31594510,"월드뮤직, 라틴"
2017,Attention ,Charlie Puth,30380968,POP
2017,This Is What You Came For ,Calvin Harris,8172221,일렉트로니카
2017,Call You Mine (Feat. Geologic Of The Blue Scholars) ,Jeff Bernat,3808189,R&B/Soul
2017,Problem (Feat. Iggy Azalea) ,Ariana Grande,4836114,POP
2017,Treasure ,Bruno Mars,3986048,R&B/Soul
2017,Everglow ,Coldplay,7962694,"POP, 록/메탈"
2017,How to Love (feat. Sofia Reyes) ,Cash Cash,8161774,일렉트로니카
2017,Paris ,The Chainsmokers,30203259,일렉트로니카
2017,Warm On A Cold Night ,HONNE,8279427,일렉트로니카
2017,Let Me Love You (Feat. Justin Bieber) ,DJ Snake,8301256,일렉트로니카
2017,When We Were Young ,Adele,7942813,POP
2017,Sorry ,Justin Bieber,7931262,POP
2017,What Lovers Do (Feat. SZA) ,Maroon 5,31129753,POP
2017,Left Right Left ,Charlie Puth,8037849,POP
2018,Havana (Feat. Young Thug) ,Camila Cabello,30567963,POP
2018,HandClap ,Fitz & The Tantrums,8111603,POP
2018,Shape of You ,Ed Sheeran,30188113,POP
2018,Thunder ,Imagine Dragons,30393293,"POP, 록/메탈"
2018,There's Nothing Holdin' Me Back ,Shawn Mendes,30380953,POP
2018,Chandelier ,Sia,4534974,POP
2018,YOUTH ,Troye Sivan,7928705,POP
2018,Closer (Feat. Halsey) ,The Chainsmokers,8287788,일렉트로니카
2018,Love Yourself ,Justin Bieber,7931286,POP
2018,Attention ,Charlie Puth,30380968,POP
2018,What Lovers Do (Feat. SZA) ,Maroon 5,31129753,POP
2018,One Call Away ,Charlie Puth,5832034,POP
2018,We Don't Talk Anymore (feat. Selena Gomez) ,Charlie Puth,8037846,POP
2018,Santa Tell Me ,Ariana Grande,5475060,POP
2018,Despacito (Remix) (Feat. Justin Bieber) ,Luis Fonsi,31594510,"월드뮤직, 라틴"
2018,I'm Not The Only One ,Sam Smith,4660794,POP
2018,Something Just Like This ,The Chainsmokers,30271730,일렉트로니카
2018,Believer ,Imagine Dragons,30227238,"POP, 록/메탈"
2018,Faded ,Alan Walker,8016327,일렉트로니카
2018,Sugar ,Maroon 5,4857981,"POP, 록/메탈"
2018,See You Again ,Charlie Puth,5629279,"랩/힙합, 국외영화"
2018,Lost Stars ,Adam Levine,4743560,"POP, 록/메탈, 국외영화"
2018,Stay ,Zedd,30272722,일렉트로니카
2018,The Ocean (Feat. Shy Martin) (Radio Edit.) ,Mike Perry,8268343,일렉트로니카
2018,Someone Like You ,Adele,3143275,R&B/Soul
2018,That's What I Like ,Bruno Mars,30103593,POP
2018,Bohemian Rhapsody (2011 Remaster) ,Queen,3087601,록/메탈
2018,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals) ",Alan Walker,30694768,일렉트로니카
2018,Stand By Your Man ,Carla Bruni,30662444,POP
2018,FRIENDS ,Marshmello,30882613,POP
2018,"I'm the One (Feat. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne) ",DJ Khaled,30395919,랩/힙합
2018,Snowman ,Sia,30717645,POP
2018,Uptown Funk (Feat. Bruno Mars) ,Mark Ronson,5459268,POP
2018,New Rules ,Dua Lipa,30448825,POP
2018,Side To Side (Feat. Nicki Minaj) ,Ariana Grande,32934672,POP
2018,Too Good At Goodbyes ,Sam Smith,30623493,POP
2018,How Long ,Charlie Puth,30660850,POP
2018,"City Of Stars (From ""La La Land"" Soundtrack) ",Ryan Gosling,30102883,"POP, 국외영화"
2018,Shape of You ,J.Fla,31062391,POP
2018,Thinking Out Loud ,Ed Sheeran,4699126,록/메탈
2018,Despacito ,J.Fla,31062376,POP
2018,Hello ,Adele,7899235,POP
2018,Done for Me (feat. Kehlani) ,Charlie Puth,30951354,POP
2018,Despacito (Feat. Daddy Yankee) ,Luis Fonsi,30205712,POP
2018,"Feels (Feat. Pharrell Williams, Katy Perry, Big Sean) ",Calvin Harris,30477713,일렉트로니카
2018,Samsara (Feat. Emila) ,Tungevaag & Raaban,5599850,일렉트로니카
2018,Alone ,Alan Walker,30128349,일렉트로니카
2018,I'm Not Sorry (Feat. Eric Bellinger) ,DEAN,5800348,R&B/Soul
2018,Everglow ,Coldplay,7962694,"POP, 록/메탈"
2018,24K Magic ,Bruno Mars,30027702,POP
2019,2002 ,Anne-Marie,31029291,POP
2019,bad guy ,Billie Eilish,31701428,POP
2019,"Speechless (Full) (From ""Aladdin""/Soundtrack Version) ",Naomi Scott,31815967,"POP, 국외영화"
2019,Paris in the Rain ,Lauv,31341518,POP
2019,"thank u, next ",Ariana Grande,31402611,POP
2019,Señorita ,Shawn Mendes,31877297,POP
2019,7 rings ,Ariana Grande,31567235,POP
2019,Believer ,Imagine Dragons,30227238,"POP, 록/메탈"
2019,comethru ,Jeremy Zucker,31621518,POP
2019,"A Whole New World (From ""Aladdin""/Soundtrack Version) ",Mena Massoud,31815962,"POP, 국외영화"
2019,Shape of You ,Ed Sheeran,30188113,POP
2019,YOUTH ,Troye Sivan,7928705,POP
2019,I Don't Care ,Ed Sheeran,31788110,POP
2019,Snowman ,Sia,30717645,POP
2019,"Into the Unknown (From ""Frozen 2""/Soundtrack Version) ",Idina Menzel,32180585,"POP, 애니메이션/웹툰, 키즈, 만화"
2019,HandClap ,Fitz & The Tantrums,8111603,POP
2019,FRIENDS ,Marshmello,30882613,POP
2019,Thunder ,Imagine Dragons,30393293,"POP, 록/메탈"
2019,Chandelier ,Sia,4534974,POP
2019,Attention ,Charlie Puth,30380968,POP
2019,Havana (Feat. Young Thug) ,Camila Cabello,30567963,POP
2019,idontwannabeyouanymore ,Billie Eilish,30592185,POP
2019,One Call Away ,Charlie Puth,5832034,POP
2019,Talk ,Khalid,31598143,R&B/Soul
2019,Santa Tell Me ,Ariana Grande,5475060,POP
2019,Closer (Feat. Halsey) ,The Chainsmokers,8287788,일렉트로니카
2019,Love Yourself ,Justin Bieber,7931286,POP
2019,Sunflower (Spider-Man: Into the Spider-Verse) ,Post Malone,31496476,"랩/힙합, 국외영화"
2019,Bohemian Rhapsody (2011 Remaster) ,Queen,3087601,록/메탈
2019,All I Want for Christmas Is You ,Mariah Carey,14776,R&B/Soul
2019,We Don't Talk Anymore (feat. Selena Gomez) ,Charlie Puth,8037846,POP
2019,i'm so tired... ,Lauv,31580122,POP
2019,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals) ",Alan Walker,30694768,일렉트로니카
2019,Faded ,Alan Walker,8016327,일렉트로니카
2019,On My Way (배틀그라운드 모바일 배경음악) ,Alan Walker,31680819,일렉트로니카
2019,Girls Like You (Cardi B Version) (Feat. Cardi B) ,Maroon 5,31106706,POP
2019,Sugar ,Maroon 5,4857981,"POP, 록/메탈"
2019,I'm Not The Only One ,Sam Smith,4660794,POP
2019,There's Nothing Holdin' Me Back ,Shawn Mendes,30380953,POP
2019,Someone Like You ,Adele,3143275,R&B/Soul
2019,Lost Stars ,Adam Levine,4743560,"POP, 록/메탈, 국외영화"
2019,See You Again ,Charlie Puth,5629279,"랩/힙합, 국외영화"
2019,I Like Me Better ,Lauv,31341509,POP
2019,"Arabian Nights (2019) (From ""Aladdin""/Soundtrack Version) ",Will Smith,31815956,"POP, 국외영화"
2019,Something Just Like This ,The Chainsmokers,30271730,일렉트로니카
2019,"Prince Ali (From ""Aladdin""/Soundtrack Version) ",Will Smith,31815961,"POP, 국외영화"
2019,The Ocean (Feat. Shy Martin) (Radio Edit.) ,Mike Perry,8268343,일렉트로니카
2019,come out and play ,Billie Eilish,31436696,POP
2019,"Show Yourself (From ""Frozen 2""/Soundtrack Version) ",Idina Menzel,32180594,"POP, 애니메이션/웹툰, 키즈, 만화"
2019,Stay ,Zedd,30272722,일렉트로니카
